program_id;tercih_sirasi;yerlesen_sayisi
100430107;18;1
100430107;20;1
100410978;1;14
100410978;2;7
100410978;3;3
100410978;4;4
100410978;5;4
100410978;6;8
100410978;7;1
100410978;8;2
100410978;9;5
100410978;10;1
100410978;11;3
100410978;12;1
100410978;15;2
100410978;16;1
100410978;17;2
100410978;19;1
100410978;20;1
100410978;23;2
100430655;1;7
100430655;2;9
100430655;3;5
100430655;4;4
100430655;5;4
100430655;6;2
100430655;7;1
100430655;8;1
100430655;9;2
100430655;10;2
100430655;11;1
100430655;13;2
100430655;14;1
100490204;1;14
100490204;2;8
100490204;3;3
100490204;4;4
100490204;5;4
100490204;6;6
100490204;7;1
100490204;8;2
100490204;9;5
100490204;10;5
100490204;11;3
100490204;12;1
100490204;13;2
100490204;14;2
100490204;15;1
100490204;16;4
100490204;17;2
100490204;18;1
100490204;20;2
100490204;21;2
100410766;1;45
100410766;2;10
100410766;3;8
100410766;4;14
100410766;5;4
100410766;6;5
100410766;7;6
100410766;8;5
100410766;9;2
100410766;10;4
100410766;11;3
100410766;12;2
100410766;13;1
100410766;14;1
100410766;15;2
100410766;21;1
100430522;1;8
100430522;2;24
100430522;3;6
100430522;4;15
100430522;5;12
100430522;6;11
100430522;7;3
100430522;8;3
100430522;9;3
100430522;10;1
100430522;11;2
100430522;12;1
100430522;14;1
100430522;16;1
100430522;18;2
100410696;1;2
100410696;2;1
100410696;4;1
100410696;5;1
100410696;6;1
100410696;7;1
100410696;8;3
100410696;9;1
100410696;10;2
100410696;13;1
100410696;14;1
100410696;15;3
100410696;16;1
100410696;17;4
100410696;18;2
100410696;19;2
100410696;21;1
100410696;22;1
100410696;23;1
100410696;24;2
100410633;1;3
100410633;2;5
100410633;3;6
100410633;4;1
100410633;5;1
100410633;6;2
100410633;7;4
100410633;8;2
100410633;9;3
100410633;10;2
100410633;11;1
100410633;12;4
100410633;13;1
100410633;14;2
100410633;15;2
100410633;16;2
100410633;18;2
100410633;19;1
100410633;20;2
100410633;23;1
100410218;5;1
100410218;15;1
100410218;21;1
100410536;1;1
100410536;2;1
100410624;1;2
100410624;2;3
100410624;3;1
100410624;4;1
100410624;7;2
100410624;9;1
100410624;10;1
100410493;3;1
100410493;8;1
100410493;9;1
100410493;11;2
100410236;1;2
100410236;2;1
100410236;14;1
100490191;3;1
100490191;4;2
100490191;5;3
100490191;7;4
100490191;8;3
100490191;9;4
100490191;10;5
100490191;11;2
100490191;12;5
100490191;13;1
100490191;14;4
100490191;15;2
100490191;16;3
100490191;18;2
100490191;19;6
100490191;20;2
100490191;21;1
100490191;22;2
100410987;1;3
100410987;2;6
100410987;3;3
100410987;4;4
100410987;5;5
100410987;6;6
100410987;7;4
100410987;8;4
100410987;9;2
100410987;10;1
100410987;11;2
100410987;12;2
100410987;13;3
100410987;14;1
100410987;15;1
100410987;16;1
100410987;17;1
100410987;19;1
100410987;20;1
100410987;22;1
100410651;1;3
100410651;3;2
100410651;4;4
100410651;5;6
100410651;6;5
100410651;7;1
100410651;8;2
100410651;9;3
100410651;10;2
100410651;11;3
100410651;12;8
100410651;13;2
100410651;14;2
100410651;15;2
100410651;16;2
100410651;17;2
100410651;18;4
100410651;19;1
100410651;20;2
100410651;21;2
100410651;22;2
100410651;23;2
100410669;9;1
100410669;13;1
100410615;1;3
100410615;2;1
100410615;3;1
100410615;4;1
100410615;6;3
100410615;8;5
100410615;9;9
100410615;10;7
100410615;11;6
100410615;12;2
100410615;13;3
100410615;14;4
100410615;15;1
100410615;16;4
100410615;17;4
100410615;18;4
100410615;20;2
100410615;21;1
100410615;22;1
100410712;1;1
100410712;3;3
100410712;4;2
100410712;5;4
100410712;6;5
100410712;9;3
100410712;10;2
100410712;11;2
100410712;12;1
100410712;13;2
100410712;17;1
100410712;19;2
100410712;21;1
100410712;23;1
100410712;24;2
100410599;1;1
100410599;3;1
100410599;5;1
100410599;6;1
100410599;7;2
100410599;9;1
100410599;19;1
100410599;21;1
100410827;1;12
100410827;2;2
100410827;3;1
100410827;4;6
100410827;5;7
100410827;6;1
100410827;7;4
100410827;8;5
100410827;9;1
100410827;10;7
100410827;11;2
100410827;12;2
100410827;13;5
100410827;14;1
100410827;15;1
100410827;17;2
100410827;20;2
100410827;23;1
100430567;2;11
100430567;3;6
100430567;4;3
100430567;5;6
100430567;6;6
100430567;7;7
100430567;8;3
100430567;9;4
100430567;10;4
100430567;11;3
100430567;12;2
100430567;13;3
100430567;16;1
100430567;19;1
100430567;20;1
100430567;24;1
100410818;1;4
100410818;2;3
100410818;3;3
100410818;4;4
100410818;5;4
100410818;6;2
100410818;7;2
100410818;8;2
100410818;9;1
100410818;11;1
100410818;12;1
100410818;15;1
100410818;18;1
100410818;19;1
100410818;22;1
100410933;1;10
100410933;2;5
100410933;3;3
100410933;4;2
100410933;5;1
100410933;6;5
100410933;7;3
100410933;8;1
100410933;9;2
100410933;10;2
100410933;11;2
100410933;12;1
100410933;13;4
100410933;14;1
100410933;15;1
100410933;16;1
100410933;17;1
100410933;19;3
100410933;20;2
100410933;22;1
100410933;23;1
100430601;1;2
100430601;2;1
100430601;3;3
100430601;4;3
100430601;5;1
100430601;6;1
100430601;7;3
100430601;9;3
100430601;10;3
100430601;11;3
100430601;12;3
100430601;13;1
100430601;15;2
100430601;17;3
100430601;18;1
100430601;19;1
100430601;20;1
100430601;21;4
100430601;22;1
100430601;23;1
100410324;1;4
100410324;2;6
100410324;3;9
100410324;4;7
100410324;5;12
100410324;6;10
100410324;7;5
100410324;8;10
100410324;9;5
100410324;10;3
100410324;11;7
100410324;12;1
100410324;13;1
100410324;14;1
100410324;22;1
112690178;1;2
112690178;2;2
112690178;3;8
112690178;4;9
112690178;5;13
112690178;6;6
112690178;7;8
112690178;8;9
112690178;9;7
112690178;10;3
112690178;11;3
112690178;12;5
112690178;13;3
112690178;14;3
112690178;15;2
112690178;16;1
112690178;17;2
112690178;18;3
112690178;19;1
112690178;20;2
112690178;21;1
112690221;1;2
112690221;2;2
112690221;3;3
112690221;4;3
112690221;5;1
112690221;6;1
112690221;8;1
112690221;9;1
112690221;10;3
112690221;11;4
112690221;12;4
112690221;13;7
112690221;14;5
112690221;15;5
112690221;16;6
112690221;17;2
112690221;18;5
112690221;19;2
112690221;20;4
112690221;21;4
112690221;22;2
112690221;23;4
112690221;24;1
112610554;1;7
112610554;2;1
112610554;3;9
112610554;4;6
112610554;5;4
112610554;6;11
112610554;7;5
112610554;8;4
112610554;9;3
112610554;10;2
112610554;11;5
112610554;12;4
112610554;13;3
112610554;14;3
112610554;15;1
112610554;16;2
112610554;18;2
112610509;1;3
112610509;2;5
112610509;3;10
112610509;4;3
112610509;5;4
112610509;6;6
112610509;7;5
112610509;8;4
112610509;9;8
112610509;10;7
112610509;11;2
112610509;12;3
112610509;13;4
112610509;14;8
112610509;15;3
112610509;16;5
112610509;17;3
112610509;18;3
112610509;19;3
112610509;20;1
112610509;21;2
112610509;23;1
112630637;1;3
112630637;2;2
112630637;3;2
112630637;4;1
112630637;5;1
112630637;6;4
112630637;7;3
112630637;8;7
112630637;9;4
112630637;10;3
112630637;11;4
112630637;12;4
112630637;13;4
112630637;14;6
112630637;15;4
112630637;17;1
112630637;18;1
112630637;19;5
112630637;20;2
112630637;21;7
112630637;22;2
112630637;24;2
112610333;1;11
112610333;2;4
112610333;3;2
112610333;4;4
112610333;5;3
112610333;6;7
112610333;7;5
112610333;8;3
112610333;9;8
112610333;10;6
112610333;11;17
112610333;12;8
112610333;13;5
112610333;14;4
112610333;15;7
112610333;16;3
112610333;17;4
112610333;18;4
112610333;19;2
112610333;20;3
112610333;21;3
112610942;1;16
112610942;2;10
112610942;3;8
112610942;4;4
112610942;5;6
112610942;6;5
112610942;7;2
112610942;8;4
112610942;9;2
112610942;10;2
112610942;11;4
112610942;12;2
112610942;13;1
112610942;14;1
112610942;15;1
112610942;19;1
112610942;20;1
112610942;22;1
112610942;23;1
112630628;1;5
112630628;2;9
112630628;3;3
112630628;4;3
112630628;5;12
112630628;6;9
112630628;7;5
112630628;8;3
112630628;9;4
112630628;10;2
112630628;11;3
112630628;12;4
112630628;13;2
112630628;14;1
112630628;16;2
112630628;17;1
112630628;18;1
112630628;19;1
112630628;22;2
112610315;1;5
112610315;2;6
112610315;3;9
112610315;4;11
112610315;5;15
112610315;6;21
112610315;7;10
112610315;8;20
112610315;9;23
112610315;10;17
112610315;11;16
112610315;12;16
112610315;13;2
112610315;14;8
112610315;15;4
112610315;16;6
112610315;17;4
112610315;19;1
112610315;20;1
100510298;1;35
100510298;2;9
100510298;3;5
100510298;4;3
100510298;5;1
100510298;6;1
100510298;8;2
100510298;9;2
100510298;11;1
100510298;12;2
100510298;18;1
100510235;2;1
100510235;5;1
100510235;7;1
100510235;8;1
100510235;9;4
100510235;10;2
100510235;12;3
100510235;13;2
100510235;14;5
100510235;15;3
100510235;16;3
100510235;17;10
100510235;18;2
100510235;19;8
100510235;20;9
100510235;21;6
100510235;22;6
100510235;23;7
100510235;24;8
100510077;1;3
100510077;2;1
100510077;4;1
100510077;5;3
100510077;6;5
100510077;7;2
100510077;8;3
100510077;9;3
100510077;10;1
100510077;11;2
100510077;12;4
100510077;15;5
100510077;16;3
100510077;17;2
100510077;18;2
100510077;20;3
100510077;21;2
100510077;22;3
100510077;23;4
100510077;24;10
100510086;1;7
100510086;2;9
100510086;3;10
100510086;4;4
100510086;5;4
100510086;6;3
100510086;7;3
100510086;8;3
100510086;10;2
100510086;11;3
100510086;12;1
100510086;13;2
100510086;14;1
100510086;15;4
100510086;16;3
100510086;17;1
100510086;19;1
100510086;21;1
100510095;1;7
100510095;2;2
100510095;3;5
100510095;4;5
100510095;5;2
100510095;6;2
100510095;7;3
100510095;8;1
100510095;9;2
100510095;10;3
100510095;11;4
100510095;12;1
100510095;14;1
100510095;15;2
100510095;16;5
100510095;17;7
100510095;18;2
100510095;19;1
100510095;20;2
100510095;21;1
100510095;22;2
100510095;23;2
100510023;1;6
100510023;2;5
100510023;3;2
100510023;4;4
100510023;5;3
100510023;6;2
100510023;8;2
100510023;9;1
100510023;10;4
100510023;11;3
100510023;12;2
100510023;13;2
100510023;14;2
100510023;15;2
100510023;16;2
100510023;17;4
100510023;18;1
100510023;19;3
100510023;20;6
100510023;21;3
100510023;22;2
100510023;23;1
100510032;1;1
100510032;2;5
100510032;3;5
100510032;4;1
100510032;5;3
100510032;6;4
100510032;7;3
100510032;8;3
100510032;10;4
100510032;11;2
100510032;12;3
100510032;13;1
100510032;15;4
100510032;16;2
100510032;17;1
100510032;18;1
100510032;19;1
100510032;20;1
100510032;21;5
100510032;22;1
100510032;24;1
100510041;1;11
100510041;2;8
100510041;3;4
100510041;4;7
100510041;5;1
100510041;6;1
100510041;7;1
100510041;8;1
100510041;10;3
100510041;11;2
100510041;13;2
100510041;14;3
100510041;15;2
100510041;17;1
100510041;19;4
100510041;20;2
100510041;21;2
100510041;22;4
100510041;23;3
100510262;1;23
100510262;2;13
100510262;3;3
100510262;4;3
100510262;5;2
100510262;9;2
100510262;10;1
100510262;11;1
100510262;13;1
100510262;16;1
100510262;21;1
100510262;22;1
100590075;1;2
100590075;4;2
100590075;5;4
100590075;6;3
100590075;7;1
100590075;8;1
100590075;9;2
100590075;10;1
100590075;11;3
100590075;12;1
100590075;14;2
100590075;15;3
100590075;16;4
100590075;17;2
100590075;18;1
100590075;19;3
100590075;20;2
100590075;21;2
100590075;22;1
100590075;23;1
100510174;2;4
100510174;4;5
100510174;5;1
100510174;6;1
100510174;7;1
100510174;10;1
100510174;11;3
100510174;14;1
100510174;16;1
100510174;17;2
100510174;18;2
100510174;20;2
100510174;21;2
100590058;1;3
100590058;2;2
100590058;3;2
100590058;4;2
100590058;6;2
100590058;7;1
100590058;15;1
100590058;23;1
100590058;24;2
100510208;1;1
100510208;2;1
100510208;3;1
100510208;4;2
100510208;10;1
100510208;11;1
100510208;14;1
100590064;1;9
100590064;2;6
100590064;3;2
100590064;4;1
100590064;5;3
100590064;6;2
100590064;7;1
100590064;9;4
100590064;11;1
100590064;16;1
100590064;23;1
100510138;1;13
100510138;2;12
100510138;3;7
100510138;4;6
100510138;5;5
100510138;6;3
100510138;7;1
100510138;8;2
100510138;9;3
100510138;10;2
100510138;11;1
100510138;12;1
100510138;13;2
100510138;14;1
100510138;15;1
100510138;16;1
100510138;20;1
100530099;1;15
100530099;2;7
100530099;3;1
100530099;4;2
100530099;5;1
100530099;6;1
100530099;7;3
100530099;9;1
100530099;10;1
100530099;15;1
100530099;18;1
100530099;22;1
100510129;1;21
100510129;2;8
100510129;3;4
100510129;4;3
100510129;5;2
100510129;6;5
100510129;7;3
100510129;8;5
100510129;9;3
100510129;10;2
100510129;11;1
100510129;12;3
100510129;15;1
100510129;20;1
100530063;1;9
100530063;2;8
100530063;3;5
100530063;4;5
100530063;5;2
100530063;6;2
100530063;7;3
100530063;9;2
100530063;14;1
100530063;16;2
100530063;20;1
100530063;23;1
100590077;1;12
100590077;2;6
100590077;3;7
100590077;4;1
100590077;5;4
100590077;6;1
100590077;7;3
100590077;8;3
100590077;9;1
100590077;10;1
100590077;16;1
100590077;19;1
100510183;1;4
100510183;2;2
100510183;3;1
100510183;10;1
100510253;1;9
100510253;2;5
100510253;3;3
100510253;4;2
100510253;5;6
100510253;7;1
100510253;8;2
100510253;9;1
100510253;11;1
100510253;12;1
100510253;13;1
100510253;16;1
100510253;19;1
100510217;1;51
100510217;2;20
100510217;3;21
100510217;4;12
100510217;5;6
100510217;6;1
100510217;7;5
100510217;8;2
100510217;9;3
100510217;10;6
100510217;11;1
100510217;12;2
100510217;14;1
100510217;17;1
100510217;18;1
100510217;23;1
100530169;1;26
100530169;2;31
100530169;3;10
100530169;4;10
100530169;5;4
100530169;6;3
100530169;7;4
100530169;8;1
100530169;10;4
100530169;11;1
100530169;12;4
100530169;13;1
100530169;19;1
100530169;20;1
100530169;22;1
100530169;24;1
100590078;1;7
100590078;2;6
100590078;3;5
100590078;4;1
100590078;5;4
100590078;6;2
100590078;7;2
100590078;8;4
100590078;9;1
100590078;10;1
100590078;12;3
100590078;15;1
100590078;16;1
100590078;18;1
100590078;19;1
100590078;22;1
100510289;1;2
100510289;2;2
100510289;3;2
100510289;4;2
100510289;5;1
100510289;7;3
100510289;8;5
100510289;9;4
100510289;10;4
100510289;11;2
100510289;12;2
100510289;13;2
100510289;15;3
100510289;16;4
100510289;17;2
100510289;19;6
100510289;20;2
100510289;21;6
100510289;22;5
100510289;23;3
100530178;1;2
100530178;2;3
100530178;3;1
100530178;4;1
100530178;5;1
100530178;6;1
100530178;7;2
100530178;8;3
100530178;9;1
100530178;10;1
100530178;12;3
100530178;13;3
100530178;14;1
100530178;16;4
100530178;17;2
100530178;18;1
100530178;19;3
100530178;20;1
100530178;21;1
100530178;22;1
100530178;23;3
100530178;24;2
100510059;1;16
100510059;2;5
100510059;3;4
100510059;4;4
100510059;5;4
100510059;6;7
100510059;7;2
100510059;8;3
100510059;9;4
100510059;11;3
100510059;12;5
100510059;13;2
100510059;14;2
100510059;15;5
100510059;17;3
100510059;18;3
100510059;19;2
100510059;20;2
100510059;21;3
100510059;22;3
100590061;1;1
100590061;2;3
100590061;3;3
100590061;4;2
100590061;5;2
100590061;6;1
100590061;7;1
100590061;8;2
100590061;9;1
100590061;10;1
100590061;11;2
100590061;12;2
100590061;13;2
100590061;14;1
100590061;15;1
100590061;17;2
100590061;19;3
100590061;24;1
100590083;1;4
100590083;2;4
100590083;3;4
100590083;5;2
100590083;6;2
100590083;7;2
100590083;8;2
100590083;9;1
100590083;10;1
100590083;11;3
100590083;12;1
100590083;13;1
100590083;15;1
100590083;18;1
100590083;19;1
100590083;21;1
100590073;1;2
100590073;2;2
100590073;3;1
100590073;4;1
100590073;5;3
100590073;6;3
100590073;7;4
100590073;8;2
100590073;9;1
100590073;10;4
100590073;11;4
100590073;12;2
100590073;13;1
100590073;14;4
100590073;15;2
100590073;16;1
100590073;17;3
100590073;18;4
100590073;19;5
100590073;20;2
100590073;21;5
100590073;22;1
100590073;23;3
100590073;24;2
100590074;1;3
100590074;2;4
100590074;3;2
100590074;5;2
100590074;7;2
100590074;8;5
100590074;9;3
100590074;11;1
100590074;12;1
100590074;13;2
100590074;14;1
100590074;15;1
100590074;16;2
100590074;17;1
100590074;18;1
100590074;19;1
100590074;20;2
100590074;21;1
100590074;22;6
100590074;23;1
100590074;24;10
100710684;1;17
100710684;2;6
100710684;3;5
100710684;4;3
100710684;5;6
100710684;6;1
100710684;7;4
100710684;8;7
100710684;9;3
100710684;10;6
100710684;11;9
100710684;12;5
100710684;13;4
100710684;14;3
100710684;15;6
100710684;16;3
100710684;17;3
100710684;18;6
100710684;19;7
100710684;20;5
100710684;21;2
100710684;22;2
100710675;1;16
100710675;2;10
100710675;3;7
100710675;4;8
100710675;5;4
100710675;6;1
100710675;7;5
100710675;8;6
100710675;9;1
100710675;10;2
100710675;14;1
100710675;15;1
100710048;1;26
100710048;2;8
100710048;3;6
100710048;4;4
100710048;5;8
100710048;6;4
100710048;7;3
100710048;8;2
100710048;10;1
100710048;13;2
100710048;14;2
100710048;19;1
100711037;1;9
100711037;2;8
100711037;3;6
100711037;4;4
100711037;5;6
100711037;6;2
100711037;8;4
100711037;9;1
100711037;10;1
100711037;11;1
100711037;12;1
100711037;13;1
100711037;15;1
100711037;16;2
100711037;19;2
100711037;20;1
100711037;22;2
100730449;1;6
100730449;2;11
100730449;3;6
100730449;4;3
100730449;5;3
100730449;6;1
100730449;7;2
100730449;8;2
100730449;9;2
100730449;11;2
100730449;13;1
100730449;15;1
100730449;18;1
100710066;1;6
100710066;2;7
100710066;3;1
100710066;4;3
100710066;5;2
100710066;6;3
100710066;7;4
100710066;8;3
100710066;10;1
100710066;11;3
100710066;12;2
100710066;13;1
100710066;18;3
100710066;23;1
100710066;24;1
100710075;1;17
100710075;2;17
100710075;3;13
100710075;4;3
100710075;5;5
100710075;6;6
100710075;8;6
100710075;10;2
100710075;12;1
100710075;15;1
100710075;16;1
100710754;1;11
100710754;2;12
100710754;3;10
100710754;4;8
100710754;5;6
100710754;6;6
100710754;7;5
100710754;8;4
100710754;9;1
100710754;10;2
100710754;12;4
100710754;13;2
100710754;14;1
100730361;1;1
100730361;2;17
100730361;3;9
100730361;4;3
100730361;5;9
100730361;6;2
100730361;7;3
100730361;8;7
100730361;9;3
100730361;10;2
100730361;11;2
100730361;12;1
100730361;13;1
100730361;16;1
100730361;19;1
100790419;1;8
100790419;2;4
100790419;3;7
100790419;4;2
100790419;5;2
100790419;6;3
100790419;8;2
100790419;9;1
100790419;16;1
100790419;21;1
100710878;1;9
100710878;2;1
100710878;3;7
100710878;4;9
100710878;5;2
100710878;6;9
100710878;7;6
100710878;8;6
100710878;9;7
100710878;10;5
100710878;11;5
100710878;12;3
100710878;13;1
100710878;14;3
100710878;15;5
100710878;17;4
100710878;18;1
100710878;19;1
100710878;20;3
100710878;21;3
100710878;22;1
100710878;24;2
100790417;1;14
100790417;2;8
100790417;3;4
100790417;4;1
100790417;5;3
100790417;6;1
100790417;7;1
100790417;8;2
100790417;9;1
100790417;10;2
100790417;11;1
100790417;13;1
100790417;18;1
100790417;20;1
100710657;1;8
100710657;2;10
100710657;3;14
100710657;4;4
100710657;5;6
100710657;6;4
100710657;7;2
100710657;8;5
100710657;9;2
100710657;10;2
100710657;11;1
100710657;13;2
100710657;17;1
100710657;23;1
100710118;1;14
100710118;2;17
100710118;3;7
100710118;4;7
100710118;5;4
100710118;6;3
100710118;7;4
100710118;8;2
100710118;11;1
100710118;14;1
100710118;16;1
100710118;20;1
100710127;1;19
100710127;2;11
100710127;3;5
100710127;4;9
100710127;5;9
100710127;6;5
100710127;7;6
100710127;8;2
100710127;9;1
100710127;10;4
100710127;12;1
100710127;13;2
100710127;14;4
100710127;15;2
100710127;18;1
100710127;20;1
100710569;1;13
100710569;2;7
100710569;3;3
100710569;4;6
100710569;5;4
100710569;6;2
100710569;7;3
100710569;8;2
100710569;9;1
100710569;10;4
100710569;12;3
100710569;13;3
100710569;14;3
100710569;15;1
100710569;16;1
100710569;17;2
100710569;21;1
100710569;22;1
100710569;23;2
100730185;1;4
100730185;2;10
100730185;3;9
100730185;4;6
100730185;5;2
100730185;6;5
100730185;7;3
100730185;8;2
100730185;9;1
100730185;10;3
100730185;11;1
100730185;14;2
100730185;15;2
100730185;16;1
100730185;18;1
100710472;1;5
100710472;2;3
100710472;3;4
100710472;4;5
100710472;5;5
100710472;6;5
100710472;8;2
100710472;9;3
100710472;10;3
100710472;13;1
100710472;14;1
100710472;16;1
100710472;17;1
100710472;20;1
100710472;21;1
100710472;22;4
100710472;23;2
100710472;24;5
100710612;1;5
100710612;2;3
100710612;3;8
100710612;4;6
100710612;5;8
100710612;6;1
100710612;7;2
100710612;9;3
100710612;12;1
100710612;13;3
100710612;14;2
100710612;16;2
100710612;18;2
100710612;19;2
100710612;20;3
100710612;23;1
100710012;1;19
100710012;2;9
100710012;3;12
100710012;4;11
100710012;5;5
100710012;6;5
100710012;7;4
100710012;8;4
100710012;10;1
100710012;12;1
100710012;20;1
100710021;1;30
100710021;2;14
100710021;3;8
100710021;4;8
100710021;5;2
100710021;6;1
100710021;7;5
100710021;10;1
100710021;11;1
100710021;12;2
100790319;1;31
100790319;2;9
100790319;3;7
100790319;4;6
100790319;5;2
100790319;6;3
100790319;7;2
100790319;8;1
100790319;10;1
